***********************************************************************************
java  -XX:+UseParallelGC -XX:+AggressiveOpts -XX:+UseFastAccessorMethods -Xms1024M -Xmx4096M -Dhornetq.config.dir=/home/andy/projects/jms-benchmark/workspace/hornetq-2.4.0-SNAPSHOT/config/stand-alone/non-clustered -Djava.util.logging.manager=org.jboss.logmanager.LogManager -Dlogging.configuration=file:///home/andy/projects/jms-benchmark/workspace/hornetq-2.4.0-SNAPSHOT/config/stand-alone/non-clustered/logging.properties -Djava.library.path=./lib/linux-i686:./lib/linux-x86_64 -classpath ../lib/proton-jms.jar:../lib/proton-j-impl.jar:../lib/proton-api.jar:../lib/netty.jar:../lib/jnpserver.jar:../lib/jnp-client.jar:../lib/jboss-mc.jar:../lib/jboss-jms-api.jar:../lib/hornetq-twitter-integration.jar:../lib/hornetq-stomp-protocol.jar:../lib/hornetq-spring-integration.jar:../lib/hornetq-service-sar.jar:../lib/hornetq-server.jar:../lib/hornetq-rest.jar:../lib/hornetq-ra.jar:../lib/hornetq-journal.jar:../lib/hornetq-jms-server.jar:../lib/hornetq-jms-client.jar:../lib/hornetq-jboss-as-integration.jar:../lib/hornetq-core-client.jar:../lib/hornetq-commons.jar:../lib/hornetq-bootstrap.jar:../lib/hornetq-amqp-protocol.jar:/home/andy/projects/jms-benchmark/workspace/hornetq-2.4.0-SNAPSHOT/config/stand-alone/non-clustered:../schemas/ org.hornetq.integration.bootstrap.HornetQBootstrapServer hornetq-beans.xml
07:37:52,764 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,877 from the journal
07:37:52,764 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,459 from the journal
07:37:52,765 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,297,048 from the journal
07:37:52,766 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,319,995 from the journal
07:37:52,766 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,219 from the journal
07:37:52,767 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,319,938 from the journal
07:37:52,767 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,297,067 from the journal
07:37:52,768 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,896 from the journal
07:37:52,768 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,238 from the journal
07:37:52,769 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,615 from the journal
07:37:52,770 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,478 from the journal
07:37:52,770 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,653 from the journal
07:37:52,771 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,274,064 from the journal
07:37:52,771 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,319,957 from the journal
07:37:52,771 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,915 from the journal
07:37:52,772 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,297,086 from the journal
07:37:52,772 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,801 from the journal
07:37:52,772 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,296,839 from the journal
07:37:52,773 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,615 from the journal
07:37:52,773 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,390 from the journal
07:37:52,774 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,320,033 from the journal
07:37:52,774 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,443 from the journal
07:37:52,774 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,497 from the journal
07:37:52,775 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,274,273 from the journal
07:37:52,775 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,820 from the journal
07:37:52,776 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,409 from the journal
07:37:52,776 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,296,858 from the journal
07:37:52,776 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,634 from the journal
07:37:52,777 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,320,052 from the journal
07:37:52,777 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,462 from the journal
07:37:52,778 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,516 from the journal
07:37:52,778 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,274,292 from the journal
07:37:52,779 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,320,014 from the journal
07:37:52,779 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,839 from the journal
07:37:52,780 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,274,254 from the journal
